ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType,report_date
MMM,3M Company,2014-10-23T00:00:00.000Z,TNS,1.96,1.98,0.81,EDT,0,EQUITY,2014-10-23
MMM,3M Company,2015-01-27T00:00:00.000Z,TNS,1.8,1.81,0.84,EDT,0,EQUITY,2015-01-27
MMM,3M Company,2015-04-23T00:00:00.000Z,TNS,1.93,1.85,-3.9,EDT,0,EQUITY,2015-04-23
MMM,3M Company,2015-07-23T00:00:00.000Z,TNS,2.0,2.02,1.2,EDT,0,EQUITY,2015-07-23
MMM,3M Company,2015-10-22T00:00:00.000Z,TNS,2.0,2.05,2.4,EDT,0,EQUITY,2015-10-22
MMM,3M Company,2016-01-26T00:00:00.000Z,TNS,1.63,1.66,2.15,EDT,0,EQUITY,2016-01-26
MMM,3M Company,2016-04-26T00:00:00.000Z,TNS,1.92,2.05,6.55,EDT,0,EQUITY,2016-04-26
MMM,3M Company,2016-07-26T00:00:00.000Z,TNS,2.07,2.08,0.63,EDT,0,EQUITY,2016-07-26
MMM,3M Company,2016-10-25T00:00:00.000Z,TNS,2.14,2.15,0.51,EDT,0,EQUITY,2016-10-25
MMM,3M Company,2017-01-24T00:00:00.000Z,TNS,1.87,1.88,0.43,EDT,0,EQUITY,2017-01-24
MMM,3M Company,2017-04-25T00:00:00.000Z,TNS,2.06,2.16,4.65,EDT,0,EQUITY,2017-04-25
MMM,3M Company,2017-07-25T00:00:00.000Z,TNS,2.54,2.58,1.45,EDT,0,EQUITY,2017-07-25
MMM,3M Company,2017-10-24T00:00:00.000Z,TNS,2.21,2.33,5.53,EDT,0,EQUITY,2017-10-24
MMM,3M Company,2018-01-25T00:00:00.000Z,TNS,2.01,2.1,4.53,EDT,0,EQUITY,2018-01-25
MMM,3M Company,2018-04-24T00:00:00.000Z,TNS,2.5,2.5,-0.12,EDT,0,EQUITY,2018-04-24
MMM,3M Company,2018-07-24T00:00:00.000Z,TNS,2.58,2.59,0.27,EDT,0,EQUITY,2018-07-24
MMM,3M Company,2018-10-23T00:00:00.000Z,TNS,2.7,2.58,-4.52,EDT,0,EQUITY,2018-10-23
MMM,3M Company,2019-01-29T00:00:00.000Z,TNS,2.28,2.31,1.32,EDT,0,EQUITY,2019-01-29
MMM,3M Company,2019-04-25T00:00:00.000Z,TNS,2.49,2.23,-10.41,EDT,0,EQUITY,2019-04-25
MMM,3M Company,2019-07-25T00:00:00.000Z,TNS,2.05,2.13,3.7,EDT,0,EQUITY,2019-07-25
MMM,3M Company,2019-10-24T00:00:00.000Z,TNS,2.49,2.58,3.53,EDT,0,EQUITY,2019-10-24
MMM,3M Company,2020-01-28T00:00:00.000Z,TNS,2.1,2.15,2.38,EDT,0,EQUITY,2020-01-28
MMM,3M Company,2020-04-28T00:00:00.000Z,TNS,2.03,2.16,6.3,EDT,0,EQUITY,2020-04-28
MMM,3M Company,2020-07-28T00:00:00.000Z,TNS,1.8,1.78,-1.17,EDT,0,EQUITY,2020-07-28
MMM,3M Company,2020-10-27T00:00:00.000Z,TNS,2.26,2.43,7.38,EDT,0,EQUITY,2020-10-27
ABT,Abbott Laboratories,1999-01-15T00:00:00.000Z,TNS,0.41,0.41,0.14,EDT,0,EQUITY,1999-01-15
ABT,Abbott Laboratories,1999-04-08T00:00:00.000Z,TNS,0.43,0.44,3.53,EDT,0,EQUITY,1999-04-08
ABT,Abbott Laboratories,1999-07-09T00:00:00.000Z,TNS,0.42,0.42,-0.14,EDT,0,EQUITY,1999-07-09
ABT,Abbott Laboratories,1999-10-11T00:00:00.000Z,TNS,0.38,0.38,-0.17,EDT,0,EQUITY,1999-10-11
ABT,Abbott Laboratories,2000-01-18T00:00:00.000Z,TNS,0.43,0.43,-0.13,EDT,0,EQUITY,2000-01-18
ABT,Abbott Laboratories,2000-04-11T00:00:00.000Z,TNS,0.44,0.44,0.0,EDT,0,EQUITY,2000-04-11
ABT,Abbott Laboratories,2000-07-12T00:00:00.000Z,TNS,0.44,0.44,0.4,EDT,0,EQUITY,2000-07-12
ABT,Abbott Laboratories,2000-10-10T00:00:00.000Z,TNS,0.42,0.42,-0.13,EDT,0,EQUITY,2000-10-10
ABT,Abbott Laboratories,2001-01-16T00:00:00.000Z,TNS,0.48,0.48,0.7,EDT,0,EQUITY,2001-01-16
ABT,Abbott Laboratories,2001-04-12T00:00:00.000Z,TNS,0.47,0.47,-0.92,EDT,0,EQUITY,2001-04-12
ABT,Abbott Laboratories,2001-07-12T00:00:00.000Z,TNS,0.45,0.45,0.62,EDT,0,EQUITY,2001-07-12
ABT,Abbott Laboratories,2001-10-10T00:00:00.000Z,TNS,0.44,0.44,-0.11,EDT,0,EQUITY,2001-10-10
ABT,Abbott Laboratories,2002-01-16T00:00:00.000Z,TNS,0.52,0.52,0.97,EDT,0,EQUITY,2002-01-16
ABT,Abbott Laboratories,2002-04-09T00:00:00.000Z,TNS,0.54,0.54,-0.1,EDT,0,EQUITY,2002-04-09
ABT,Abbott Laboratories,2002-07-11T00:00:00.000Z,TNS,0.49,0.49,-0.95,EDT,0,EQUITY,2002-07-11
ABT,Abbott Laboratories,2002-10-09T00:00:00.000Z,TNS,0.48,0.48,-0.12,EDT,0,EQUITY,2002-10-09
ABT,Abbott Laboratories,2003-01-16T00:00:00.000Z,TNS,0.56,0.55,-1.39,EDT,0,EQUITY,2003-01-16
ABT,Abbott Laboratories,2003-04-09T00:00:00.000Z,TNS,0.51,0.51,0.37,EDT,0,EQUITY,2003-04-09
ABT,Abbott Laboratories,2003-07-10T00:00:00.000Z,TNS,0.52,0.52,0.11,EDT,0,EQUITY,2003-07-10
ABT,Abbott Laboratories,2003-10-09T00:00:00.000Z,TNS,0.53,0.53,-0.33,EDT,0,EQUITY,2003-10-09
ABT,Abbott Laboratories,2004-01-16T00:00:00.000Z,TNS,0.65,0.65,0.19,EDT,0,EQUITY,2004-01-16
ABT,Abbott Laboratories,2004-04-08T00:00:00.000Z,TNS,0.56,0.57,1.09,EDT,0,EQUITY,2004-04-08
ABT,Abbott Laboratories,2004-07-09T00:00:00.000Z,TNS,0.54,0.54,-0.23,EDT,0,EQUITY,2004-07-09
ABT,Abbott Laboratories,2004-10-14T00:00:00.000Z,TNS,0.53,0.53,0.58,EDT,0,EQUITY,2004-10-14
ABT,Abbott Laboratories,2005-01-18T00:00:00.000Z,TNS,0.67,0.67,0.32,EDT,0,EQUITY,2005-01-18
ABT,Abbott Laboratories,2005-04-12T00:00:00.000Z,TNS,0.58,0.58,0.0,EDT,0,EQUITY,2005-04-12
ABT,Abbott Laboratories,2005-07-13T00:00:00.000Z,TNS,0.57,0.58,1.5,EDT,0,EQUITY,2005-07-13
ABT,Abbott Laboratories,2005-10-19T00:00:00.000Z,TNS,0.58,0.58,0.62,EDT,0,EQUITY,2005-10-19
ABT,Abbott Laboratories,2006-01-25T00:00:00.000Z,TNS,0.76,0.76,0.3,EDT,0,EQUITY,2006-01-25
ABT,Abbott Laboratories,2006-04-19T00:00:00.000Z,TNS,0.57,0.57,-0.27,EDT,0,EQUITY,2006-04-19
ABT,Abbott Laboratories,2006-07-19T00:00:00.000Z,TNS,0.57,0.62,8.64,EDT,0,EQUITY,2006-07-19
ABT,Abbott Laboratories,2006-10-18T00:00:00.000Z,TNS,0.58,0.58,-0.22,EDT,0,EQUITY,2006-10-18
ABT,Abbott Laboratories,2007-01-24T00:00:00.000Z,TNS,0.74,0.75,0.92,EDT,0,EQUITY,2007-01-24
ABT,Abbott Laboratories,2007-04-18T00:00:00.000Z,TNS,0.52,0.55,4.93,EDT,0,EQUITY,2007-04-18
ABT,Abbott Laboratories,2007-07-18T00:00:00.000Z,TNS,0.68,0.69,2.07,EDT,0,EQUITY,2007-07-18
ABT,Abbott Laboratories,2007-10-17T00:00:00.000Z,TNS,0.66,0.67,1.28,EDT,0,EQUITY,2007-10-17
ABT,Abbott Laboratories,2008-01-23T00:00:00.000Z,TNS,0.92,0.93,1.26,EDT,0,EQUITY,2008-01-23
ABT,Abbott Laboratories,2008-04-16T00:00:00.000Z,TNS,0.62,0.63,1.36,EDT,0,EQUITY,2008-04-16
ABT,Abbott Laboratories,2008-07-16T00:00:00.000Z,TNS,0.79,0.84,6.85,EDT,0,EQUITY,2008-07-16
ABT,Abbott Laboratories,2008-10-15T00:00:00.000Z,TNS,0.77,0.79,2.03,EDT,0,EQUITY,2008-10-15
ABT,Abbott Laboratories,2009-01-21T00:00:00.000Z,TNS,1.06,1.06,-0.09,EDT,0,EQUITY,2009-01-21
ABT,Abbott Laboratories,2009-04-15T00:00:00.000Z,TNS,0.7,0.73,3.67,EDT,0,EQUITY,2009-04-15
ABT,Abbott Laboratories,2009-07-15T00:00:00.000Z,TNS,0.89,0.89,0.38,EDT,0,EQUITY,2009-07-15
ABT,Abbott Laboratories,2009-10-14T00:00:00.000Z,TNS,0.9,0.92,2.63,EDT,0,EQUITY,2009-10-14
ABT,Abbott Laboratories,2010-01-27T00:00:00.000Z,TNS,1.17,1.18,0.74,EDT,0,EQUITY,2010-01-27
ABT,Abbott Laboratories,2010-04-21T00:00:00.000Z,TNS,0.8,0.81,1.01,EDT,0,EQUITY,2010-04-21
ABT,Abbott Laboratories,2010-07-21T00:00:00.000Z,TNS,1.0,1.01,1.32,EDT,0,EQUITY,2010-07-21
ABT,Abbott Laboratories,2010-10-20T00:00:00.000Z,TNS,1.04,1.05,0.79,EDT,0,EQUITY,2010-10-20
ABT,Abbott Laboratories,2011-01-26T00:00:00.000Z,TNS,1.29,1.3,0.78,EDT,0,EQUITY,2011-01-26
ABT,Abbott Laboratories,2011-04-20T00:00:00.000Z,TNS,0.9,0.91,0.74,EDT,0,EQUITY,2011-04-20
ABT,Abbott Laboratories,2011-07-20T00:00:00.000Z,TNS,1.11,1.12,0.85,EDT,0,EQUITY,2011-07-20
ABT,Abbott Laboratories,2011-10-19T00:00:00.000Z,TNS,1.17,1.18,0.85,EDT,0,EQUITY,2011-10-19
ABT,Abbott Laboratories,2012-01-25T00:00:00.000Z,TNS,1.44,1.45,0.97,EDT,0,EQUITY,2012-01-25
ABT,Abbott Laboratories,2012-04-18T00:00:00.000Z,TNS,1.0,1.03,3.23,EDT,0,EQUITY,2012-04-18
ABT,Abbott Laboratories,2012-07-18T00:00:00.000Z,TNS,1.22,1.23,1.08,EDT,0,EQUITY,2012-07-18
ABT,Abbott Laboratories,2012-10-17T00:00:00.000Z,TNS,1.28,1.3,1.38,EDT,0,EQUITY,2012-10-17
ABT,Abbott Laboratories,2013-01-23T00:00:00.000Z,TNS,1.5,1.51,0.94,EDT,0,EQUITY,2013-01-23
ABT,Abbott Laboratories,2013-04-17T00:00:00.000Z,TNS,0.41,0.42,2.0,EDT,0,EQUITY,2013-04-17
ABT,Abbott Laboratories,2013-07-17T00:00:00.000Z,TNS,0.44,0.46,4.22,EDT,0,EQUITY,2013-07-17
ABT,Abbott Laboratories,2013-10-16T00:00:00.000Z,TNS,0.51,0.55,7.18,EDT,0,EQUITY,2013-10-16
ABT,Abbott Laboratories,2014-01-22T00:00:00.000Z,TNS,0.58,0.58,-0.34,EDT,0,EQUITY,2014-01-22
ABT,Abbott Laboratories,2014-04-16T00:00:00.000Z,TNS,0.36,0.41,15.07,EDT,0,EQUITY,2014-04-16
ABT,Abbott Laboratories,2014-07-16T00:00:00.000Z,TNS,0.51,0.54,6.68,EDT,0,EQUITY,2014-07-16
ABT,Abbott Laboratories,2014-10-22T00:00:00.000Z,TNS,0.59,0.62,4.73,EDT,0,EQUITY,2014-10-22
ABT,Abbott Laboratories,2015-01-29T00:00:00.000Z,TNS,0.68,0.71,3.95,EDT,0,EQUITY,2015-01-29
ABT,Abbott Laboratories,2015-04-22T00:00:00.000Z,TNS,0.42,0.47,12.44,EDT,0,EQUITY,2015-04-22
ABT,Abbott Laboratories,2015-07-22T00:00:00.000Z,TNS,0.5,0.52,3.38,EDT,0,EQUITY,2015-07-22
ABT,Abbott Laboratories,2015-10-21T00:00:00.000Z,TNS,0.53,0.54,1.12,EDT,0,EQUITY,2015-10-21
ABT,Abbott Laboratories,2016-01-28T00:00:00.000Z,TNS,0.61,0.62,1.64,EDT,0,EQUITY,2016-01-28
ABT,Abbott Laboratories,2016-04-20T00:00:00.000Z,TNS,0.39,0.41,4.59,EDT,0,EQUITY,2016-04-20
ABT,Abbott Laboratories,2016-07-20T00:00:00.000Z,TNS,0.53,0.55,3.19,EDT,0,EQUITY,2016-07-20
ABT,Abbott Laboratories,2016-10-19T00:00:00.000Z,TNS,0.58,0.59,1.55,EDT,0,EQUITY,2016-10-19
ABT,Abbott Laboratories,2017-01-25T00:00:00.000Z,TNS,0.65,0.65,0.62,EDT,0,EQUITY,2017-01-25
ABT,Abbott Laboratories,2017-04-19T00:00:00.000Z,TNS,0.43,0.48,11.63,EDT,0,EQUITY,2017-04-19
ABT,Abbott Laboratories,2017-07-20T00:00:00.000Z,TNS,0.61,0.62,2.48,EDT,0,EQUITY,2017-07-20
ABT,Abbott Laboratories,2017-10-18T00:00:00.000Z,TNS,0.65,0.66,1.07,EDT,0,EQUITY,2017-10-18
ABT,Abbott Laboratories,2018-01-24T00:00:00.000Z,TNS,0.73,0.74,1.09,EDT,0,EQUITY,2018-01-24
ABT,Abbott Laboratories,2018-04-18T00:00:00.000Z,TNS,0.58,0.59,1.72,EDT,0,EQUITY,2018-04-18
ABT,Abbott Laboratories,2018-07-18T00:00:00.000Z,TNS,0.71,0.73,2.82,EDT,0,EQUITY,2018-07-18
ABT,Abbott Laboratories,2018-10-17T00:00:00.000Z,TNS,0.75,0.75,0.54,EDT,0,EQUITY,2018-10-17
ABT,Abbott Laboratories,2019-01-23T00:00:00.000Z,TNS,0.81,0.81,0.0,EDT,0,EQUITY,2019-01-23
ABT,Abbott Laboratories,2019-04-17T00:00:00.000Z,TNS,0.61,0.63,2.77,EDT,0,EQUITY,2019-04-17
ABT,Abbott Laboratories,2019-07-17T00:00:00.000Z,TNS,0.8,0.82,2.24,EDT,0,EQUITY,2019-07-17
ABT,Abbott Laboratories,2019-10-16T00:00:00.000Z,TNS,0.84,0.84,-0.12,EDT,0,EQUITY,2019-10-16
ABT,Abbott Laboratories,2020-01-22T00:00:00.000Z,TNS,0.95,0.95,0.42,EDT,0,EQUITY,2020-01-22
ABT,Abbott Laboratories,2020-04-16T00:00:00.000Z,TNS,0.58,0.65,11.68,EDT,0,EQUITY,2020-04-16
ABT,Abbott Laboratories,2020-07-16T00:00:00.000Z,TNS,0.42,0.57,34.43,EDT,0,EQUITY,2020-07-16
ABT,Abbott Laboratories,2020-10-21T00:00:00.000Z,TNS,0.91,0.98,7.93,EDT,0,EQUITY,2020-10-21
ABBV,AbbVie Inc.,2013-01-23T00:00:00.000Z,TNS,0.99,,,EDT,0,EQUITY,2013-01-23
ABBV,AbbVie Inc.,2013-04-26T00:00:00.000Z,TNS,0.67,0.68,2.1,EDT,0,EQUITY,2013-04-26
ABBV,AbbVie Inc.,2013-07-26T00:00:00.000Z,TNS,0.79,0.82,4.16,EDT,0,EQUITY,2013-07-26
ABBV,AbbVie Inc.,2013-10-25T00:00:00.000Z,TNS,0.78,0.82,5.67,EDT,0,EQUITY,2013-10-25
ABBV,AbbVie Inc.,2014-01-31T00:00:00.000Z,TNS,0.82,0.82,-0.46,EDT,0,EQUITY,2014-01-31
ABBV,AbbVie Inc.,2014-04-25T00:00:00.000Z,TNS,0.68,0.71,4.41,EDT,0,EQUITY,2014-04-25
ABBV,AbbVie Inc.,2014-07-25T00:00:00.000Z,TNS,0.76,0.82,8.18,EDT,0,EQUITY,2014-07-25
ABBV,AbbVie Inc.,2014-10-31T00:00:00.000Z,TNS,0.77,0.89,15.14,EDT,0,EQUITY,2014-10-31
ABBV,AbbVie Inc.,2015-01-30T00:00:00.000Z,TNS,0.86,0.89,3.97,EDT,0,EQUITY,2015-01-30
ABBV,AbbVie Inc.,2015-04-23T00:00:00.000Z,TNS,0.85,0.94,10.2,EDT,0,EQUITY,2015-04-23
ABBV,AbbVie Inc.,2015-07-24T00:00:00.000Z,TNS,1.06,1.08,1.98,EDT,0,EQUITY,2015-07-24
ABBV,AbbVie Inc.,2015-10-30T00:00:00.000Z,TNS,1.08,1.13,4.73,EDT,0,EQUITY,2015-10-30
ABBV,AbbVie Inc.,2016-01-29T00:00:00.000Z,TNS,1.12,1.13,0.8,EDT,0,EQUITY,2016-01-29
ABBV,AbbVie Inc.,2016-04-28T00:00:00.000Z,TNS,1.13,1.15,1.5,EDT,0,EQUITY,2016-04-28
ABBV,AbbVie Inc.,2016-07-29T00:00:00.000Z,TNS,1.2,1.26,5.0,EDT,0,EQUITY,2016-07-29
ABBV,AbbVie Inc.,2016-10-28T00:00:00.000Z,TNS,1.2,1.21,1.09,EDT,0,EQUITY,2016-10-28
ABBV,AbbVie Inc.,2017-01-27T00:00:00.000Z,TNS,1.2,1.2,0.42,EDT,0,EQUITY,2017-01-27
ABBV,AbbVie Inc.,2017-04-27T00:00:00.000Z,TNS,1.26,1.28,1.43,EDT,0,EQUITY,2017-04-27
ABBV,AbbVie Inc.,2017-07-28T00:00:00.000Z,TNS,1.4,1.42,1.5,EDT,0,EQUITY,2017-07-28
ABBV,AbbVie Inc.,2017-10-27T00:00:00.000Z,TNS,1.39,1.41,1.81,EDT,0,EQUITY,2017-10-27
ABBV,AbbVie Inc.,2018-01-26T00:00:00.000Z,TNS,1.44,1.48,2.92,EDT,0,EQUITY,2018-01-26
ABBV,AbbVie Inc.,2018-04-26T00:00:00.000Z,TNS,1.79,1.87,4.29,EDT,0,EQUITY,2018-04-26
ABBV,AbbVie Inc.,2018-07-27T00:00:00.000Z,TNS,1.97,2.0,1.37,EDT,0,EQUITY,2018-07-27
ABBV,AbbVie Inc.,2018-11-02T00:00:00.000Z,TNS,2.02,2.14,6.2,EDT,0,EQUITY,2018-11-02
ABBV,AbbVie Inc.,2019-01-25T00:00:00.000Z,TNS,1.94,1.9,-1.96,EDT,0,EQUITY,2019-01-25
ABBV,AbbVie Inc.,2019-04-25T00:00:00.000Z,TNS,2.05,2.14,4.19,EDT,0,EQUITY,2019-04-25
ABBV,AbbVie Inc.,2019-07-26T00:00:00.000Z,TNS,2.21,2.26,2.22,EDT,0,EQUITY,2019-07-26
ABBV,AbbVie Inc.,2019-11-01T00:00:00.000Z,TNS,2.3,2.33,1.44,EDT,0,EQUITY,2019-11-01
ABBV,AbbVie Inc.,2020-02-07T00:00:00.000Z,TNS,2.19,2.21,0.82,EDT,0,EQUITY,2020-02-07
ABBV,AbbVie Inc.,2020-05-01T00:00:00.000Z,TNS,2.25,2.42,7.75,EDT,0,EQUITY,2020-05-01
ABBV,AbbVie Inc.,2020-07-31T00:00:00.000Z,TNS,2.19,2.34,6.9,EDT,0,EQUITY,2020-07-31
ABBV,AbbVie Inc.,2020-10-30T00:00:00.000Z,TNS,2.77,2.83,2.35,EDT,0,EQUITY,2020-10-30
ABMD,"Abiomed, Inc.",1999-01-21T00:00:00.000Z,TNS,-0.11,-0.13,-22.73,EDT,0,EQUITY,1999-01-21
ABMD,"Abiomed, Inc.",1999-05-12T00:00:00.000Z,TNS,-0.12,-0.08,36.0,EDT,0,EQUITY,1999-05-12
ABMD,"Abiomed, Inc.",2000-05-11T00:00:00.000Z,TNS,-0.18,-0.17,4.23,EDT,0,EQUITY,2000-05-11
ABMD,"Abiomed, Inc.",2000-07-27T00:00:00.000Z,TNS,-0.09,-0.09,-2.7,EDT,0,EQUITY,2000-07-27
ABMD,"Abiomed, Inc.",2000-10-26T00:00:00.000Z,TNS,-0.12,-0.07,41.67,EDT,0,EQUITY,2000-10-26
ABMD,"Abiomed, Inc.",2001-01-25T00:00:00.000Z,TNS,-0.17,-0.18,-5.88,EDT,0,EQUITY,2001-01-25
ABMD,"Abiomed, Inc.",2001-05-17T00:00:00.000Z,TNS,-0.2,-0.2,1.64,EDT,0,EQUITY,2001-05-17
ABMD,"Abiomed, Inc.",2001-07-26T00:00:00.000Z,TNS,-0.23,-0.3,-28.57,EDT,0,EQUITY,2001-07-26
ABMD,"Abiomed, Inc.",2001-10-25T00:00:00.000Z,TNS,-0.31,-0.34,-9.68,EDT,0,EQUITY,2001-10-25
ABMD,"Abiomed, Inc.",2002-01-24T00:00:00.000Z,TNS,-0.32,-0.31,3.88,EDT,0,EQUITY,2002-01-24
ABMD,"Abiomed, Inc.",2002-05-16T00:00:00.000Z,TNS,-0.33,-0.32,4.19,EDT,0,EQUITY,2002-05-16
ABMD,"Abiomed, Inc.",2002-08-15T00:00:00.000Z,TNS,-0.35,-0.26,26.24,EDT,0,EQUITY,2002-08-15
ABMD,"Abiomed, Inc.",2002-11-14T00:00:00.000Z,TNS,-0.37,-0.25,33.33,EDT,0,EQUITY,2002-11-14
ABMD,"Abiomed, Inc.",2003-02-13T00:00:00.000Z,TNS,-0.32,-0.21,35.38,EDT,0,EQUITY,2003-02-13
ABMD,"Abiomed, Inc.",2003-06-06T00:00:00.000Z,TNS,-0.22,-0.15,31.82,EDT,0,EQUITY,2003-06-06
ABMD,"Abiomed, Inc.",2003-08-11T00:00:00.000Z,TNS,-0.24,-0.15,37.5,EDT,0,EQUITY,2003-08-11
ABMD,"Abiomed, Inc.",2004-11-01T00:00:00.000Z,TNS,-0.03,0.02,166.67,EDT,0,EQUITY,2004-11-01
ABMD,"Abiomed, Inc.",2005-01-31T00:00:00.000Z,TNS,-0.01,-0.01,0.0,EDT,0,EQUITY,2005-01-31
ABMD,"Abiomed, Inc.",2005-05-31T00:00:00.000Z,TNS,0.0,-0.01,,EDT,0,EQUITY,2005-05-31
ABMD,"Abiomed, Inc.",2005-08-04T00:00:00.000Z,TNS,-0.15,-0.22,-46.67,EDT,0,EQUITY,2005-08-04
ABMD,"Abiomed, Inc.",2005-11-02T00:00:00.000Z,TNS,-0.16,-0.11,32.65,EDT,0,EQUITY,2005-11-02
ABMD,"Abiomed, Inc.",2006-02-02T00:00:00.000Z,TNS,-0.15,-0.17,-11.48,EDT,0,EQUITY,2006-02-02
ABMD,"Abiomed, Inc.",2006-05-08T00:00:00.000Z,TNS,-0.14,-0.14,0.0,EDT,0,EQUITY,2006-05-08
ABMD,"Abiomed, Inc.",2006-08-08T00:00:00.000Z,TNS,-0.19,-0.23,-23.21,EDT,0,EQUITY,2006-08-08
ABMD,"Abiomed, Inc.",2006-11-08T00:00:00.000Z,TNS,-0.22,-0.33,-52.31,EDT,0,EQUITY,2006-11-08
ABMD,"Abiomed, Inc.",2007-02-05T00:00:00.000Z,TNS,-0.26,-0.25,3.85,EDT,0,EQUITY,2007-02-05
ABMD,"Abiomed, Inc.",2007-05-17T00:00:00.000Z,TNS,-0.24,-0.22,10.2,EDT,0,EQUITY,2007-05-17
ABMD,"Abiomed, Inc.",2007-08-09T00:00:00.000Z,TNS,-0.21,-0.22,-3.94,EDT,0,EQUITY,2007-08-09
ABMD,"Abiomed, Inc.",2007-11-08T00:00:00.000Z,TNS,-0.21,-0.29,-37.01,EDT,0,EQUITY,2007-11-08
ABMD,"Abiomed, Inc.",2008-02-07T00:00:00.000Z,TNS,-0.21,-0.26,-24.66,EDT,0,EQUITY,2008-02-07
ABMD,"Abiomed, Inc.",2008-05-21T00:00:00.000Z,TNS,-0.19,-0.27,-43.37,EDT,0,EQUITY,2008-05-21
ABMD,"Abiomed, Inc.",2008-08-07T00:00:00.000Z,TNS,-0.21,-0.28,-35.92,EDT,0,EQUITY,2008-08-07
ABMD,"Abiomed, Inc.",2008-11-10T00:00:00.000Z,TNS,-0.22,-0.18,17.1,EDT,0,EQUITY,2008-11-10
ABMD,"Abiomed, Inc.",2009-02-05T00:00:00.000Z,TNS,-0.16,-0.21,-28.57,EDT,0,EQUITY,2009-02-05
ABMD,"Abiomed, Inc.",2009-05-12T00:00:00.000Z,TNS,-0.16,-0.23,-40.24,EDT,0,EQUITY,2009-05-12
ABMD,"Abiomed, Inc.",2009-08-06T00:00:00.000Z,TNS,-0.2,-0.21,-6.6,EDT,0,EQUITY,2009-08-06
ABMD,"Abiomed, Inc.",2009-11-05T00:00:00.000Z,TNS,-0.21,-0.21,-0.96,EDT,0,EQUITY,2009-11-05
ABMD,"Abiomed, Inc.",2010-02-04T00:00:00.000Z,TNS,-0.17,-0.12,31.43,EDT,0,EQUITY,2010-02-04
ABMD,"Abiomed, Inc.",2010-05-19T00:00:00.000Z,TNS,-0.12,-0.13,-8.33,EDT,0,EQUITY,2010-05-19
ABMD,"Abiomed, Inc.",2010-08-04T00:00:00.000Z,TNS,-0.14,-0.16,-14.29,EDT,0,EQUITY,2010-08-04
ABMD,"Abiomed, Inc.",2010-11-04T00:00:00.000Z,TNS,-0.14,-0.09,36.36,EDT,0,EQUITY,2010-11-04
ABMD,"Abiomed, Inc.",2011-02-03T00:00:00.000Z,TNS,-0.09,-0.02,77.78,EDT,0,EQUITY,2011-02-03
ABMD,"Abiomed, Inc.",2011-05-18T00:00:00.000Z,TNS,-0.04,-0.05,-14.29,EDT,0,EQUITY,2011-05-18
ABMD,"Abiomed, Inc.",2011-08-04T00:00:00.000Z,TNS,-0.06,-0.12,-115.98,EDT,0,EQUITY,2011-08-04
ABMD,"Abiomed, Inc.",2011-11-03T00:00:00.000Z,TNS,-0.09,0.02,123.38,EDT,0,EQUITY,2011-11-03
ABMD,"Abiomed, Inc.",2012-02-03T00:00:00.000Z,TNS,-0.01,0.05,766.67,EDT,0,EQUITY,2012-02-03
ABMD,"Abiomed, Inc.",2012-05-16T00:00:00.000Z,TNS,0.06,0.06,-2.33,EDT,0,EQUITY,2012-05-16
ABMD,"Abiomed, Inc.",2012-08-02T00:00:00.000Z,TNS,0.03,0.08,166.67,EDT,0,EQUITY,2012-08-02
ABMD,"Abiomed, Inc.",2012-11-01T00:00:00.000Z,TNS,0.05,0.13,141.86,EDT,0,EQUITY,2012-11-01
ABMD,"Abiomed, Inc.",2013-02-06T00:00:00.000Z,TNS,0.07,0.07,2.94,EDT,0,EQUITY,2013-02-06
ABMD,"Abiomed, Inc.",2013-05-02T00:00:00.000Z,TNS,0.07,0.09,22.22,EDT,0,EQUITY,2013-05-02
ABMD,"Abiomed, Inc.",2013-08-01T00:00:00.000Z,TNS,0.06,-0.04,-170.58,EDT,0,EQUITY,2013-08-01
ABMD,"Abiomed, Inc.",2013-11-06T00:00:00.000Z,TNS,0.0,0.07,2900.0,EDT,0,EQUITY,2013-11-06
ABMD,"Abiomed, Inc.",2014-01-30T00:00:00.000Z,TNS,0.05,0.11,144.44,EDT,0,EQUITY,2014-01-30
ABMD,"Abiomed, Inc.",2014-05-01T00:00:00.000Z,TNS,0.08,0.09,15.71,EDT,0,EQUITY,2014-05-01
ABMD,"Abiomed, Inc.",2014-07-31T00:00:00.000Z,TNS,0.02,-0.04,-335.29,EDT,0,EQUITY,2014-07-31
ABMD,"Abiomed, Inc.",2014-10-30T00:00:00.000Z,TNS,0.02,0.09,328.57,EDT,0,EQUITY,2014-10-30
ABMD,"Abiomed, Inc.",2015-01-27T00:00:00.000Z,TNS,0.04,0.3,650.0,EDT,0,EQUITY,2015-01-27
ABMD,"Abiomed, Inc.",2015-05-05T00:00:00.000Z,TNS,0.14,0.28,104.38,EDT,0,EQUITY,2015-05-05
ABMD,"Abiomed, Inc.",2015-08-04T00:00:00.000Z,TNS,0.08,0.2,143.9,EDT,0,EQUITY,2015-08-04
ABMD,"Abiomed, Inc.",2015-10-29T00:00:00.000Z,TNS,0.16,0.17,9.68,EDT,0,EQUITY,2015-10-29
ABMD,"Abiomed, Inc.",2016-02-04T00:00:00.000Z,TNS,0.15,0.23,51.32,EDT,0,EQUITY,2016-02-04
